,Household,Recency,Frequency,Monetary,R_score,F_score,M_score,household_key,DAY,COUPON_UPC,CAMPAIGN,Segment
2203,2448,705,205,9300.73,3,1,1,2448,341,51015877076,30,Almost Lost
2204,2448,705,205,9300.73,3,1,1,2448,421,10000085364,8,Almost Lost
2205,2448,705,205,9300.73,3,1,1,2448,424,10000085364,8,Almost Lost
2206,2448,705,205,9300.73,3,1,1,2448,442,54450031033,8,Almost Lost
2207,2448,705,205,9300.73,3,1,1,2448,453,54440020034,8,Almost Lost
2208,2448,705,205,9300.73,3,1,1,2448,593,57631000076,18,Almost Lost
2209,2448,705,205,9300.73,3,1,1,2448,619,10000085477,18,Almost Lost
2210,2448,705,205,9300.73,3,1,1,2448,684,51111120078,20,Almost Lost
613,631,711,483,9277.72,3,1,1,631,606,10000085475,18,Almost Lost
1372,1630,710,188,9265.32,3,1,1,1630,443,53700067076,8,Almost Lost
1373,1630,710,188,9265.32,3,1,1,1630,593,53700067076,18,Almost Lost
1374,1630,710,188,9265.32,3,1,1,1630,675,51200000009,25,Almost Lost
1893,2134,711,89,9129.83,3,2,1,2134,540,55000035282,13,Big Spenders
1090,1248,702,158,9091.29,3,1,1,1248,408,53600010082,5,Almost Lost
1503,1788,710,152,9072.28,3,1,1,1788,523,10000085427,13,Almost Lost
1504,1788,710,152,9072.28,3,1,1,1788,523,52580010042,13,Almost Lost
1505,1788,710,152,9072.28,3,1,1,1788,523,53800050033,13,Almost Lost
614,636,710,227,9045.17,3,1,1,636,533,54100027032,13,Almost Lost
615,636,710,227,9045.17,3,1,1,636,533,54100027032,14,Almost Lost
616,636,710,227,9045.17,3,1,1,636,533,54589399250,14,Almost Lost
617,636,710,227,9045.17,3,1,1,636,619,57332150033,18,Almost Lost
695,761,711,178,9036.01,3,1,1,761,639,51312010033,22,Almost Lost
696,761,711,178,9036.01,3,1,1,761,639,51800000050,22,Almost Lost
697,761,711,178,9036.01,3,1,1,761,639,52100000031,22,Almost Lost
698,761,711,178,9036.01,3,1,1,761,639,52800031032,22,Almost Lost
699,761,711,178,9036.01,3,1,1,761,639,54132220050,22,Almost Lost
700,761,711,178,9036.01,3,1,1,761,639,54400021032,22,Almost Lost
701,761,711,178,9036.01,3,1,1,761,639,54450000076,22,Almost Lost
702,761,711,178,9036.01,3,1,1,761,665,52700012033,25,Almost Lost
703,761,711,178,9036.01,3,1,1,761,665,54900050082,25,Almost Lost
704,761,711,178,9036.01,3,1,1,761,665,57192110076,25,Almost Lost
705,761,711,178,9036.01,3,1,1,761,665,57756765034,25,Almost Lost
1274,1529,707,244,9025.51,3,1,1,1529,424,10000085364,8,Almost Lost
1275,1529,707,244,9025.51,3,1,1,1529,442,10000089015,8,Almost Lost
1276,1529,707,244,9025.51,3,1,1,1529,442,51958211075,8,Almost Lost
1277,1529,707,244,9025.51,3,1,1,1529,442,54300031076,8,Almost Lost
1278,1529,707,244,9025.51,3,1,1,1529,516,51600070033,13,Almost Lost
1279,1529,707,244,9025.51,3,1,1,1529,516,54100027032,13,Almost Lost
1280,1529,707,244,9025.51,3,1,1,1529,516,54180060033,13,Almost Lost
1281,1529,707,244,9025.51,3,1,1,1529,516,54369530009,13,Almost Lost
1282,1529,707,244,9025.51,3,1,1,1529,535,52580010042,13,Almost Lost
1283,1529,707,244,9025.51,3,1,1,1529,535,54100027032,13,Almost Lost
1284,1529,707,244,9025.51,3,1,1,1529,535,54100027032,14,Almost Lost
1285,1529,707,244,9025.51,3,1,1,1529,535,57680810050,13,Almost Lost
1286,1529,707,244,9025.51,3,1,1,1529,583,53500000076,16,Almost Lost
1287,1529,707,244,9025.51,3,1,1,1529,583,55310000076,16,Almost Lost
1288,1529,707,244,9025.51,3,1,1,1529,583,57124921076,16,Almost Lost
1289,1529,707,244,9025.51,3,1,1,1529,609,10000085478,18,Almost Lost
1290,1529,707,244,9025.51,3,1,1,1529,609,54300026050,18,Almost Lost
1291,1529,707,244,9025.51,3,1,1,1529,624,54100027032,20,Almost Lost
1292,1529,707,244,9025.51,3,1,1,1529,624,54589399255,20,Almost Lost
1616,1907,711,388,8939.5,3,1,1,1907,506,10000085429,13,Almost Lost
1617,1907,711,388,8939.5,3,1,1,1907,506,10000089111,13,Almost Lost
1618,1907,711,388,8939.5,3,1,1,1907,511,52038210082,13,Almost Lost
1745,2007,710,191,8887.75,3,1,1,2007,334,51111010133,30,Almost Lost
1746,2007,710,191,8887.75,3,1,1,2007,334,51111081160,30,Almost Lost
1747,2007,710,191,8887.75,3,1,1,2007,446,53600000078,8,Almost Lost
1748,2007,710,191,8887.75,3,1,1,2007,458,10000085363,8,Almost Lost
1749,2007,710,191,8887.75,3,1,1,2007,512,10000085428,13,Almost Lost
1750,2007,710,191,8887.75,3,1,1,2007,512,10000085429,13,Almost Lost
1751,2007,710,191,8887.75,3,1,1,2007,531,53620010050,13,Almost Lost
1752,2007,710,191,8887.75,3,1,1,2007,531,54180060033,13,Almost Lost
1753,2007,710,191,8887.75,3,1,1,2007,636,10000085478,18,Almost Lost
1754,2007,710,191,8887.75,3,1,1,2007,636,51011913593,18,Almost Lost
1755,2007,710,191,8887.75,3,1,1,2007,636,51111122076,20,Almost Lost
1756,2007,710,191,8887.75,3,1,1,2007,636,51570011042,18,Almost Lost
1757,2007,710,191,8887.75,3,1,1,2007,636,51600070033,18,Almost Lost
1758,2007,710,191,8887.75,3,1,1,2007,636,51920021576,18,Almost Lost
1759,2007,710,191,8887.75,3,1,1,2007,636,53010010033,18,Almost Lost
1760,2007,710,191,8887.75,3,1,1,2007,636,53160401082,18,Almost Lost
1761,2007,710,191,8887.75,3,1,1,2007,636,53620010028,20,Almost Lost
1762,2007,710,191,8887.75,3,1,1,2007,636,53980010082,18,Almost Lost
1763,2007,710,191,8887.75,3,1,1,2007,636,54100027032,20,Almost Lost
1764,2007,710,191,8887.75,3,1,1,2007,636,54589371155,20,Almost Lost
1765,2007,710,191,8887.75,3,1,1,2007,636,55100000013,18,Almost Lost
1766,2007,710,191,8887.75,3,1,1,2007,636,57231020034,18,Almost Lost
1767,2007,710,191,8887.75,3,1,1,2007,683,50834600078,20,Almost Lost
1021,1146,711,345,8854.64,3,1,1,1146,440,52370020076,8,Almost Lost
1022,1146,711,345,8854.64,3,1,1,1146,526,10000085429,13,Almost Lost
1023,1146,711,345,8854.64,3,1,1,1146,526,51960010076,13,Almost Lost
1024,1146,711,345,8854.64,3,1,1,1146,526,53620010050,13,Almost Lost
1025,1146,711,345,8854.64,3,1,1,1146,548,57631000076,13,Almost Lost
1026,1146,711,345,8854.64,3,1,1,1146,586,53800030050,17,Almost Lost
1027,1146,711,345,8854.64,3,1,1,1146,603,10000085477,18,Almost Lost
1028,1146,711,345,8854.64,3,1,1,1146,603,10000089237,18,Almost Lost
1029,1146,711,345,8854.64,3,1,1,1146,603,51960010076,18,Almost Lost
1030,1146,711,345,8854.64,3,1,1,1146,603,57631000076,18,Almost Lost
1031,1146,711,345,8854.64,3,1,1,1146,621,51906341075,18,Almost Lost
1032,1146,711,345,8854.64,3,1,1,1146,621,52000030042,18,Almost Lost
1117,1326,707,394,8831.21,3,1,1,1326,494,55150000034,11,Almost Lost
2177,2421,705,81,8749.76,3,2,1,2421,451,10000085363,8,Big Spenders
2178,2421,705,81,8749.76,3,2,1,2421,451,52840031033,8,Big Spenders
2179,2421,705,81,8749.76,3,2,1,2421,489,10000089073,12,Big Spenders
2180,2421,705,81,8749.76,3,2,1,2421,505,57631000076,13,Big Spenders
2181,2421,705,81,8749.76,3,2,1,2421,605,10000085475,18,Big Spenders
2182,2421,705,81,8749.76,3,2,1,2421,610,10000089290,18,Big Spenders
2183,2421,705,81,8749.76,3,2,1,2421,610,51800015050,18,Big Spenders
356,361,711,217,8747.1,3,1,1,361,510,52927461001,13,Almost Lost
357,361,711,217,8747.1,3,1,1,361,510,55410000076,13,Almost Lost
358,361,711,217,8747.1,3,1,1,361,542,52840011033,13,Almost Lost
359,361,711,217,8747.1,3,1,1,361,542,54200000076,13,Almost Lost
360,361,711,217,8747.1,3,1,1,361,609,10000085478,18,Almost Lost
361,361,711,217,8747.1,3,1,1,361,609,51200000076,18,Almost Lost
353,354,709,157,8729.87,3,1,1,354,415,10000085364,8,Almost Lost
354,354,709,157,8729.87,3,1,1,354,415,10000085366,8,Almost Lost
355,354,709,157,8729.87,3,1,1,354,520,52016910055,13,Almost Lost
2184,2427,710,346,8725.94,3,1,1,2427,370,53620010028,3,Almost Lost
2185,2427,710,346,8725.94,3,1,1,2427,505,10000085427,13,Almost Lost
2186,2427,710,346,8725.94,3,1,1,2427,505,10000085432,13,Almost Lost
2187,2427,710,346,8725.94,3,1,1,2427,620,51600070033,18,Almost Lost
2188,2427,710,346,8725.94,3,1,1,2427,674,51200000009,25,Almost Lost
2189,2427,710,346,8725.94,3,1,1,2427,674,57797520075,25,Almost Lost
2190,2427,710,346,8725.94,3,1,1,2427,680,54900050082,25,Almost Lost
2191,2427,710,346,8725.94,3,1,1,2427,682,52840000033,25,Almost Lost
829,895,700,211,8700.15,3,1,1,895,456,10000085364,8,Almost Lost
830,895,700,211,8700.15,3,1,1,895,513,10000085425,13,Almost Lost
831,895,700,211,8700.15,3,1,1,895,594,10000085475,18,Almost Lost
794,888,706,79,8689.01,3,3,1,888,327,52100026076,30,Big Spenders
795,888,706,79,8689.01,3,3,1,888,327,54200000076,30,Big Spenders
796,888,706,79,8689.01,3,3,1,888,516,10000089091,13,Big Spenders
797,888,706,79,8689.01,3,3,1,888,516,10000089098,13,Big Spenders
798,888,706,79,8689.01,3,3,1,888,516,53620010050,13,Big Spenders
799,888,706,79,8689.01,3,3,1,888,516,54100027032,13,Big Spenders
800,888,706,79,8689.01,3,3,1,888,540,52150000050,14,Big Spenders
801,888,706,79,8689.01,3,3,1,888,540,53620010028,14,Big Spenders
802,888,706,79,8689.01,3,3,1,888,540,54100027032,13,Big Spenders
803,888,706,79,8689.01,3,3,1,888,540,54100027032,14,Big Spenders
804,888,706,79,8689.01,3,3,1,888,540,54610000075,13,Big Spenders
805,888,706,79,8689.01,3,3,1,888,644,54589321176,20,Big Spenders
1935,2200,706,197,8673.11,3,1,1,2200,327,51960010076,30,Almost Lost
1936,2200,706,197,8673.11,3,1,1,2200,369,54154888076,30,Almost Lost
1937,2200,706,197,8673.11,3,1,1,2200,430,10000085363,8,Almost Lost
1938,2200,706,197,8673.11,3,1,1,2200,430,10000085369,8,Almost Lost
1939,2200,706,197,8673.11,3,1,1,2200,487,51600045033,12,Almost Lost
1940,2200,706,197,8673.11,3,1,1,2200,487,52529311476,12,Almost Lost
1941,2200,706,197,8673.11,3,1,1,2200,516,10000085425,13,Almost Lost
1942,2200,706,197,8673.11,3,1,1,2200,516,54154888076,13,Almost Lost
1943,2200,706,197,8673.11,3,1,1,2200,531,55410000076,13,Almost Lost
1944,2200,706,197,8673.11,3,1,1,2200,550,52740022050,13,Almost Lost
1945,2200,706,197,8673.11,3,1,1,2200,591,10000085475,18,Almost Lost
1946,2200,706,197,8673.11,3,1,1,2200,591,51800015050,18,Almost Lost
1947,2200,706,197,8673.11,3,1,1,2200,591,51960010076,18,Almost Lost
1948,2200,706,197,8673.11,3,1,1,2200,591,54154888076,18,Almost Lost
1949,2200,706,197,8673.11,3,1,1,2200,591,55410000076,18,Almost Lost
1950,2200,706,197,8673.11,3,1,1,2200,591,57680000050,18,Almost Lost
1951,2200,706,197,8673.11,3,1,1,2200,633,51800000050,22,Almost Lost
1952,2200,706,197,8673.11,3,1,1,2200,633,52100000031,22,Almost Lost
1953,2200,706,197,8673.11,3,1,1,2200,633,52800031032,22,Almost Lost
1954,2200,706,197,8673.11,3,1,1,2200,633,57045970076,22,Almost Lost
1700,1985,711,156,8605.36,3,1,1,1985,544,10000089092,13,Almost Lost
1701,1985,711,156,8605.36,3,1,1,1985,544,51600070033,13,Almost Lost
1702,1985,711,156,8605.36,3,1,1,1985,544,54900065036,13,Almost Lost
339,324,711,150,8554.87,3,1,1,324,259,57127920076,26,Almost Lost
1919,2185,710,106,8550.73,3,2,1,2185,517,10000085426,13,Big Spenders
1920,2185,710,106,8550.73,3,2,1,2185,517,51480000076,13,Big Spenders
1921,2185,710,106,8550.73,3,2,1,2185,517,51980010075,13,Big Spenders
1293,1534,708,313,8449.68,3,1,1,1534,415,55100012140,8,Almost Lost
1294,1534,708,313,8449.68,3,1,1,1534,424,57127900036,8,Almost Lost
1295,1534,708,313,8449.68,3,1,1,1534,596,10000085477,18,Almost Lost
1296,1534,708,313,8449.68,3,1,1,1534,596,51780034082,18,Almost Lost
1297,1534,708,313,8449.68,3,1,1,1534,596,52000030042,18,Almost Lost
1298,1534,708,313,8449.68,3,1,1,1534,604,51600070033,18,Almost Lost
1299,1534,708,313,8449.68,3,1,1,1534,661,54900050082,25,Almost Lost
1300,1534,708,313,8449.68,3,1,1,1534,668,52840000082,23,Almost Lost
1301,1534,708,313,8449.68,3,1,1,1534,673,10000085490,23,Almost Lost
1302,1534,708,313,8449.68,3,1,1,1534,673,52840000033,25,Almost Lost
1303,1534,708,313,8449.68,3,1,1,1534,677,51200000009,25,Almost Lost
1304,1534,708,313,8449.68,3,1,1,1534,677,52700012033,25,Almost Lost
1305,1534,708,313,8449.68,3,1,1,1534,684,52900020076,25,Almost Lost
1306,1534,708,313,8449.68,3,1,1,1534,684,53000000036,23,Almost Lost
1307,1534,708,313,8449.68,3,1,1,1534,684,58768484040,25,Almost Lost
1964,2233,709,273,8440.77,3,1,1,2233,344,54154888076,30,Almost Lost
1965,2233,709,273,8440.77,3,1,1,2233,344,54850011076,30,Almost Lost
1966,2233,709,273,8440.77,3,1,1,2233,415,10000085366,8,Almost Lost
1967,2233,709,273,8440.77,3,1,1,2233,415,57910012076,8,Almost Lost
1968,2233,709,273,8440.77,3,1,1,2233,422,57127900036,8,Almost Lost
1969,2233,709,273,8440.77,3,1,1,2233,510,10000085425,13,Almost Lost
1970,2233,709,273,8440.77,3,1,1,2233,510,54154888076,13,Almost Lost
1971,2233,709,273,8440.77,3,1,1,2233,510,57047091041,13,Almost Lost
1972,2233,709,273,8440.77,3,1,1,2233,646,10000085493,23,Almost Lost
1973,2233,709,273,8440.77,3,1,1,2233,646,52840000082,23,Almost Lost
1974,2233,709,273,8440.77,3,1,1,2233,646,55200017313,23,Almost Lost
81,46,711,137,8433.43,3,2,1,46,419,10000085361,8,Big Spenders
82,46,711,137,8433.43,3,2,1,46,419,10000085363,8,Big Spenders
1420,1693,710,164,8354.55,3,1,1,1693,415,51862700076,8,Almost Lost
1421,1693,710,164,8354.55,3,1,1,1693,455,10000085361,8,Almost Lost
709,766,701,122,8350.09,3,2,1,766,568,53500000076,16,Big Spenders
2211,2451,707,192,8335.74,3,1,1,2451,325,54200000076,30,Almost Lost
2212,2451,707,192,8335.74,3,1,1,2451,336,55100090033,30,Almost Lost
2213,2451,707,192,8335.74,3,1,1,2451,384,54420933024,4,Almost Lost
2214,2451,707,192,8335.74,3,1,1,2451,385,54300026150,4,Almost Lost
2215,2451,707,192,8335.74,3,1,1,2451,415,10000085361,8,Almost Lost
2216,2451,707,192,8335.74,3,1,1,2451,428,52484270076,8,Almost Lost
2217,2451,707,192,8335.74,3,1,1,2451,440,51380041309,9,Almost Lost
2218,2451,707,192,8335.74,3,1,1,2451,440,54154888076,8,Almost Lost
2219,2451,707,192,8335.74,3,1,1,2451,440,54850011033,9,Almost Lost
2220,2451,707,192,8335.74,3,1,1,2451,453,57127900036,8,Almost Lost
2221,2451,707,192,8335.74,3,1,1,2451,455,53800050033,8,Almost Lost
2222,2451,707,192,8335.74,3,1,1,2451,455,53800050033,9,Almost Lost
2223,2451,707,192,8335.74,3,1,1,2451,479,10000089073,12,Almost Lost
2224,2451,707,192,8335.74,3,1,1,2451,513,10000085428,13,Almost Lost
2225,2451,707,192,8335.74,3,1,1,2451,513,51254711082,13,Almost Lost
2226,2451,707,192,8335.74,3,1,1,2451,513,51600070033,13,Almost Lost
2227,2451,707,192,8335.74,3,1,1,2451,513,54154888076,13,Almost Lost
2228,2451,707,192,8335.74,3,1,1,2451,513,57047091041,13,Almost Lost
2229,2451,707,192,8335.74,3,1,1,2451,513,57680810050,13,Almost Lost
2230,2451,707,192,8335.74,3,1,1,2451,542,51600070033,13,Almost Lost
2231,2451,707,192,8335.74,3,1,1,2451,591,10000085475,18,Almost Lost
2232,2451,707,192,8335.74,3,1,1,2451,593,54300026050,18,Almost Lost
2233,2451,707,192,8335.74,3,1,1,2451,598,54200029176,18,Almost Lost
2119,2378,710,154,8311.08,3,1,1,2378,593,54200029176,18,Almost Lost
2120,2378,710,154,8311.08,3,1,1,2378,593,55410000076,18,Almost Lost
2121,2378,710,154,8311.08,3,1,1,2378,610,10000085475,18,Almost Lost
1803,2083,711,383,8308.39,3,1,1,2083,511,51981012076,13,Almost Lost
952,998,703,250,8305.39,3,1,1,998,429,52740020076,8,Almost Lost
491,472,663,96,8295.58,3,2,1,472,516,10000085425,13,Big Spenders
492,472,663,96,8295.58,3,2,1,472,516,51600040033,13,Big Spenders
493,472,663,96,8295.58,3,2,1,472,516,51600070033,13,Big Spenders
494,472,663,96,8295.58,3,2,1,472,516,51700010076,13,Big Spenders
495,472,663,96,8295.58,3,2,1,472,516,53700061076,13,Big Spenders
496,472,663,96,8295.58,3,2,1,472,516,54000016333,13,Big Spenders
497,472,663,96,8295.58,3,2,1,472,516,54154888076,13,Big Spenders
498,472,663,96,8295.58,3,2,1,472,516,54180010033,13,Big Spenders
499,472,663,96,8295.58,3,2,1,472,516,54200000076,13,Big Spenders
500,472,663,96,8295.58,3,2,1,472,516,57033030076,13,Big Spenders
501,472,663,96,8295.58,3,2,1,472,557,54589399276,14,Big Spenders
469,454,710,356,8215.93,3,1,1,454,457,57910012076,8,Almost Lost
646,702,708,276,8205.68,3,1,1,702,427,10000085364,8,Almost Lost
647,702,708,276,8205.68,3,1,1,702,508,10000085427,13,Almost Lost
648,702,708,276,8205.68,3,1,1,702,508,10000089106,13,Almost Lost
649,702,708,276,8205.68,3,1,1,702,508,52100040050,13,Almost Lost
1440,1726,711,182,8131.91,3,1,1,1726,244,51370000076,26,Almost Lost
1441,1726,711,182,8131.91,3,1,1,1726,244,51700310076,26,Almost Lost
1442,1726,711,182,8131.91,3,1,1,1726,244,52100061176,26,Almost Lost
1443,1726,711,182,8131.91,3,1,1,1726,244,57127920076,26,Almost Lost
1444,1726,711,182,8131.91,3,1,1,1726,260,54134500033,26,Almost Lost
1445,1726,711,182,8131.91,3,1,1,1726,260,54300026124,26,Almost Lost
1446,1726,711,182,8131.91,3,1,1,1726,427,10000085364,8,Almost Lost
1447,1726,711,182,8131.91,3,1,1,1726,427,10000085373,7,Almost Lost
1448,1726,711,182,8131.91,3,1,1,1726,427,57050100076,7,Almost Lost
1449,1726,711,182,8131.91,3,1,1,1726,449,55150010034,8,Almost Lost
1450,1726,711,182,8131.91,3,1,1,1726,460,10000085361,8,Almost Lost
1451,1726,711,182,8131.91,3,1,1,1726,506,10000085426,13,Almost Lost
1452,1726,711,182,8131.91,3,1,1,1726,506,10000085432,13,Almost Lost
1453,1726,711,182,8131.91,3,1,1,1726,506,53600040087,13,Almost Lost
1454,1726,711,182,8131.91,3,1,1,1726,506,54263410033,13,Almost Lost
1455,1726,711,182,8131.91,3,1,1,1726,516,54154888076,13,Almost Lost
1456,1726,711,182,8131.91,3,1,1,1726,516,54175711040,13,Almost Lost
1457,1726,711,182,8131.91,3,1,1,1726,516,55100012007,13,Almost Lost
1458,1726,711,182,8131.91,3,1,1,1726,532,54200000076,13,Almost Lost
1459,1726,711,182,8131.91,3,1,1,1726,532,57050100078,13,Almost Lost
1460,1726,711,182,8131.91,3,1,1,1726,598,54154888076,18,Almost Lost
1461,1726,711,182,8131.91,3,1,1,1726,598,57231020034,18,Almost Lost
1462,1726,711,182,8131.91,3,1,1,1726,625,51780071276,18,Almost Lost
1463,1726,711,182,8131.91,3,1,1,1726,636,50581447025,18,Almost Lost
1464,1726,711,182,8131.91,3,1,1,1726,636,51600070033,18,Almost Lost
1465,1726,711,182,8131.91,3,1,1,1726,636,54900050076,18,Almost Lost
1466,1726,711,182,8131.91,3,1,1,1726,656,58870211150,21,Almost Lost
1148,1391,708,169,8105.74,3,1,1,1391,233,55410000076,26,Almost Lost
1273,1528,711,239,8086.55,3,1,1,1528,428,10000085363,8,Almost Lost
258,243,710,250,8074.12,3,1,1,243,417,10000085361,8,Almost Lost
259,243,710,250,8074.12,3,1,1,243,417,10000089023,8,Almost Lost
260,243,710,250,8074.12,3,1,1,243,417,54154888076,8,Almost Lost
261,243,710,250,8074.12,3,1,1,243,521,10000085427,13,Almost Lost
1422,1694,711,249,8055.47,3,1,1,1694,426,10000085361,8,Almost Lost
1423,1694,711,249,8055.47,3,1,1,1694,426,54154889078,8,Almost Lost
1424,1694,711,249,8055.47,3,1,1,1694,434,57045970076,8,Almost Lost
1425,1694,711,249,8055.47,3,1,1,1694,440,52100041050,8,Almost Lost
1426,1694,711,249,8055.47,3,1,1,1694,454,10000089029,8,Almost Lost
1427,1694,711,249,8055.47,3,1,1,1694,517,10000085429,13,Almost Lost
1428,1694,711,249,8055.47,3,1,1,1694,517,52740022050,13,Almost Lost
1322,1590,704,152,8033.79,3,1,1,1590,549,10000085426,13,Almost Lost
1323,1590,704,152,8033.79,3,1,1,1590,549,10000085429,13,Almost Lost
1324,1590,704,152,8033.79,3,1,1,1590,674,53000000036,23,Almost Lost
713,771,711,497,7990.97,3,1,1,771,567,52270011076,16,Almost Lost
714,771,711,497,7990.97,3,1,1,771,567,53600030082,16,Almost Lost
715,771,711,497,7990.97,3,1,1,771,567,57418211676,16,Almost Lost
1051,1197,705,160,7988.73,3,1,1,1197,522,10000085429,13,Almost Lost
1052,1197,705,160,7988.73,3,1,1,1197,522,50308412076,13,Almost Lost
1053,1197,705,160,7988.73,3,1,1,1197,522,50813790076,13,Almost Lost
1054,1197,705,160,7988.73,3,1,1,1197,522,51600070033,13,Almost Lost
1055,1197,705,160,7988.73,3,1,1,1197,522,51980010075,13,Almost Lost
1056,1197,705,160,7988.73,3,1,1,1197,522,52740022050,13,Almost Lost
1057,1197,705,160,7988.73,3,1,1,1197,522,52840050076,13,Almost Lost
1058,1197,705,160,7988.73,3,1,1,1197,522,53700040075,13,Almost Lost
1059,1197,705,160,7988.73,3,1,1,1197,522,54300020076,13,Almost Lost
1060,1197,705,160,7988.73,3,1,1,1197,522,55410000076,13,Almost Lost
1061,1197,705,160,7988.73,3,1,1,1197,522,56414410013,13,Almost Lost
1062,1197,705,160,7988.73,3,1,1,1197,522,57047091041,13,Almost Lost
1063,1197,705,160,7988.73,3,1,1,1197,522,57631000076,13,Almost Lost
1064,1197,705,160,7988.73,3,1,1,1197,599,10000085475,18,Almost Lost
1065,1197,705,160,7988.73,3,1,1,1197,599,51600070033,18,Almost Lost
1066,1197,705,160,7988.73,3,1,1,1197,621,52200090076,18,Almost Lost
1067,1197,705,160,7988.73,3,1,1,1197,621,55410000076,18,Almost Lost
1068,1197,705,160,7988.73,3,1,1,1197,621,57143020076,18,Almost Lost
1069,1197,705,160,7988.73,3,1,1,1197,621,57680000050,18,Almost Lost
1070,1197,705,160,7988.73,3,1,1,1197,637,57631000076,18,Almost Lost
1071,1197,705,160,7988.73,3,1,1,1197,662,51200000076,23,Almost Lost
1975,2234,710,192,7971.57,3,1,1,2234,610,10000089290,18,Almost Lost
1976,2234,710,192,7971.57,3,1,1,2234,623,10000085475,18,Almost Lost
1977,2234,710,192,7971.57,3,1,1,2234,623,57050100082,18,Almost Lost
760,864,711,109,7892.97,3,2,1,864,433,51981012076,8,Big Spenders
761,864,711,109,7892.97,3,2,1,864,518,10000085429,13,Big Spenders
762,864,711,109,7892.97,3,2,1,864,518,52580010042,13,Big Spenders
763,864,711,109,7892.97,3,2,1,864,524,52740022050,13,Big Spenders
764,864,711,109,7892.97,3,2,1,864,528,10000085426,13,Big Spenders
765,864,711,109,7892.97,3,2,1,864,528,52927461001,13,Big Spenders
766,864,711,109,7892.97,3,2,1,864,546,51981012076,13,Big Spenders
767,864,711,109,7892.97,3,2,1,864,608,10000085475,18,Big Spenders
768,864,711,109,7892.97,3,2,1,864,608,10000085478,18,Big Spenders
769,864,711,109,7892.97,3,2,1,864,608,10000089263,18,Big Spenders
770,864,711,109,7892.97,3,2,1,864,608,10000089270,18,Big Spenders
771,864,711,109,7892.97,3,2,1,864,614,10000089239,18,Big Spenders
452,426,710,228,7860.85,3,1,1,426,420,53010010033,8,Almost Lost
453,426,710,228,7860.85,3,1,1,426,420,57064021233,8,Almost Lost
454,426,710,228,7860.85,3,1,1,426,443,10000089020,8,Almost Lost
455,426,710,228,7860.85,3,1,1,426,526,10000085429,13,Almost Lost
456,426,710,228,7860.85,3,1,1,426,536,54610000075,13,Almost Lost
457,426,710,228,7860.85,3,1,1,426,538,51116221076,13,Almost Lost
458,426,710,228,7860.85,3,1,1,426,617,10000085475,18,Almost Lost
459,426,710,228,7860.85,3,1,1,426,617,10000089250,18,Almost Lost
460,426,710,228,7860.85,3,1,1,426,617,52000030042,18,Almost Lost
461,426,710,228,7860.85,3,1,1,426,635,51116200076,18,Almost Lost
462,426,710,228,7860.85,3,1,1,426,635,51800015050,18,Almost Lost
1858,2124,711,240,7859.41,3,1,1,2124,333,52100026076,30,Almost Lost
1859,2124,711,240,7859.41,3,1,1,2124,342,55703710075,30,Almost Lost
1860,2124,711,240,7859.41,3,1,1,2124,469,51500059033,10,Almost Lost
1861,2124,711,240,7859.41,3,1,1,2124,483,10000089073,12,Almost Lost
1862,2124,711,240,7859.41,3,1,1,2124,483,54300010033,12,Almost Lost
1863,2124,711,240,7859.41,3,1,1,2124,490,54470031076,12,Almost Lost
1864,2124,711,240,7859.41,3,1,1,2124,504,51800000050,12,Almost Lost
1865,2124,711,240,7859.41,3,1,1,2124,514,10000089111,13,Almost Lost
1866,2124,711,240,7859.41,3,1,1,2124,534,53800050033,13,Almost Lost
1867,2124,711,240,7859.41,3,1,1,2124,541,10000085428,13,Almost Lost
1868,2124,711,240,7859.41,3,1,1,2124,595,52200090076,18,Almost Lost
1869,2124,711,240,7859.41,3,1,1,2124,608,51500050033,19,Almost Lost
1870,2124,711,240,7859.41,3,1,1,2124,608,52100023024,18,Almost Lost
1871,2124,711,240,7859.41,3,1,1,2124,608,57007461076,19,Almost Lost
1872,2124,711,240,7859.41,3,1,1,2124,625,10000085475,18,Almost Lost
1873,2124,711,240,7859.41,3,1,1,2124,625,51500050013,19,Almost Lost
1874,2124,711,240,7859.41,3,1,1,2124,625,51600070033,18,Almost Lost
1875,2124,711,240,7859.41,3,1,1,2124,625,53400061150,18,Almost Lost
1876,2124,711,240,7859.41,3,1,1,2124,625,53700048182,19,Almost Lost
1877,2124,711,240,7859.41,3,1,1,2124,625,55220010013,19,Almost Lost
1814,2087,704,227,7832.74,3,1,1,2087,509,10000085426,13,Almost Lost
1815,2087,704,227,7832.74,3,1,1,2087,509,10000089079,13,Almost Lost
1816,2087,704,227,7832.74,3,1,1,2087,509,54154888076,13,Almost Lost
1817,2087,704,227,7832.74,3,1,1,2087,509,54300020076,13,Almost Lost
1818,2087,704,227,7832.74,3,1,1,2087,509,55714580087,13,Almost Lost
1819,2087,704,227,7832.74,3,1,1,2087,509,57680810050,13,Almost Lost
991,1074,707,132,7769.22,3,2,1,1074,512,10000085425,13,Big Spenders
992,1074,707,132,7769.22,3,2,1,1074,512,10000085426,13,Big Spenders
993,1074,707,132,7769.22,3,2,1,1074,512,10000085429,13,Big Spenders
994,1074,707,132,7769.22,3,2,1,1074,616,57631000076,18,Big Spenders
486,469,698,165,7748.49,3,1,1,469,506,10000085429,13,Almost Lost
