,household_key,total_quant,total_cust_sales,avg_lylty_unit_price,avg_nonlylty_unit_price,tot_sales_0_6,tot_sales_6_12,tot_sales_12_18,tot_sales_18_0,tot_sales_private,tot_lylty_disc,tot_coupon_disc,top_camp_sales_per,top_camp_quants_per,top_store,top_store_sales_per,top_store_quants_per,top_commodity,top_comm_sales_per,top_comm_quants_per,top_department,top_dept_sales_per,top_dept_quants_per,top_campaign,top_campaign_count,top_coupon,top_coupon_count,top_display,top_display_count,top_mailer,top_mailer_count,age,marital_status,income,homeowner_desc,gender_marital_status,household_size,kid_number,segment,mailer_label,display_label,percent_disc,log_label
1019,989,58639,4649.55,2.746351256,2.3168439519999997,23.73,0,2110.37,2216.86,1300.3,-968.16,13.83,0.0,0.0,356,0.868948608,0.297233066,COUPON/MISC ITEMS,0.029525437999999998,12.13923928,KIOSK-GAS,0.028071534,12.13859406,,,,,0,197.0,A,146.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0029744814014259443,1
1020,1187,1648,2988.39,2.42584022,2.13227686,0.0,0,1476.76,1248.31,463.87,-428.43,7.79,0.0,0.0,381,0.551049227,0.215166026,BABY FOODS,0.038990895,0.055882934,GROCERY,0.527688822,0.37813003,,,,,0,108.0,A,92.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0026067548077727473,1
1021,297,8677,3531.07,2.8045475339999997,2.39372572,0.0,0,904.71,2415.83,695.14,-630.8,4.55,0.0,0.0,421,0.505535149,0.192009787,COUPON/MISC ITEMS,0.007816328,2.0206339719999997,KIOSK-GAS,0.0043584520000000005,2.019784371,,,,,0,125.0,A,111.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0012885612576357874,1
1022,229,547,995.39,2.8468172380000003,2.225221184,0.0,0,213.2,782.19,359.0,-331.31,9.5,0.0,0.0,306,0.875847658,0.301389405,CAT FOOD,0.012819096,0.048222305,GROCERY,0.526045068,0.36166728600000003,,,,,0,59.0,A,41.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.009543997829996284,1
1023,241,86,199.73,3.175,2.672447917,0.0,0,135.82,27.98,37.01,-40.14,0.0,0.0,0.0,359,0.44409953399999996,0.16021629199999998,TROPICAL FRUIT,0.105292144,0.085114905,PRODUCE,0.323286437,0.220297401,,,,,0,5.0,A,3.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1024,1790,942,1978.83,2.856876972,2.529171924,0.0,0,1421.11,380.34,176.45,-277.52,0.0,0.0,0.0,427,0.940793297,0.300177378,CANDY - CHECKLANE,0.092261589,0.101069824,GROCERY,0.61959845,0.26429759,,,,,0,54.0,A,30.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1025,1905,20622,1767.91,3.421251341,3.052362389,0.0,0,851.66,765.43,389.51,-246.19,5.0,0.0,0.0,391,0.626315819,0.182135968,COUPON/MISC ITEMS,0.025600851,11.30883359,KIOSK-GAS,0.024475227999999998,11.30826795,,,,,0,43.0,A,19.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0028281982680113805,1
1026,2281,1914,4996.07,3.429592995,2.9770326089999997,0.0,0,2988.62,1167.08,760.79,-853.85,20.6,0.0,0.0,367,0.8469136740000001,0.222574944,YOGURT,0.022291521,0.023018092,GROCERY,0.5323063929999999,0.244992564,,,,,0,141.0,A,101.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0041232408673217156,1
1027,1259,676,1163.62,2.3802539680000003,1.9574841269999999,0.0,0,165.69,55.32,366.16,-265.99,0.0,0.0,0.0,31742,0.676518107,0.233753287,BAKED SWEET GOODS,0.19650745100000003,0.16500232,GROCERY,0.639538681,0.410787027,,,,,0,76.0,D,52.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1028,754,704,1534.73,2.692230088,2.520677729,0.0,0,1395.11,79.19,197.26,-99.3,0.4,0.0,0.0,319,0.70527715,0.20720257,CITRUS,0.076195813,0.108162348,GROCERY,0.535051768,0.199383605,,,,,0,33.0,D,16.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.00026063216331211357,0
1029,1895,272,917.07,4.143874765,3.534016008,0.0,0,575.12,278.68,201.34,-164.74,10.49,0.0,0.0,443,0.598122281,0.09704820800000001,CHEESE,0.029528825,0.018537298,GROCERY,0.377659284,0.182101693,,,,,0,28.0,D,25.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.011438603378149977,1
1030,295,79,149.31,2.8941463410000003,1.9226829269999999,0.0,0,98.57,10.35,37.75,-84.78,0.0,0.0,0.0,379,0.45569620299999997,0.154041926,CANDY - PACKAGED,0.093697676,0.087067176,GROCERY,0.70591387,0.308083852,,,,,0,9.0,D,8.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1031,1407,657,1614.94,2.96918018,2.725045045,0.0,0,883.91,394.33,147.09,-149.27,1.0,0.0,0.0,438,0.606072052,0.205580393,YOGURT,0.024768722000000003,0.024768722000000003,GROCERY,0.548453813,0.235922078,,,,,0,39.0,0,25.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0006192180514446357,0
1032,44,395,877.76,2.683184615,2.335923077,0.0,0,258.9,524.15,147.14,-133.74,0.0,0.0,0.0,304,0.429456799,0.148104265,BAKED BREAD/BUNS/ROLLS,0.038279256,0.02848159,GROCERY,0.626173441,0.345196865,,,,,0,31.0,0,29.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1033,2286,24443,989.26,3.513858382,3.16208633,0.0,0,182.56,718.4,243.71,-112.79,0.0,0.0,0.0,443,0.908699432,0.24968158,COUPON/MISC ITEMS,0.069941168,24.38691547,KIOSK-GAS,0.05984271099999999,24.38590462,,,,,0,21.0,0,17.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1034,839,282,845.7,3.431402831,3.131634492,0.0,0,59.52,699.7,103.02,-84.94,1.0,0.0,0.0,333,0.688648457,0.219936148,BAG SNACKS,0.046943360999999996,0.017736786,GROCERY,0.588175476,0.21638879,,,,,0,16.0,0,14.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0011824524062906468,1
1035,237,242,547.09,3.002826433,2.6688795119999997,0.0,0,249.8,287.29,125.76,-75.93,2.5,0.0,0.0,356,0.751850701,0.202891663,FROZEN PIZZA,0.05973423,0.065802702,GROCERY,0.684274982,0.345464183,,,,,0,12.0,0,10.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0045696320532270735,1
1036,603,239362,3220.5,2.078211702,1.731685243,0.0,0,1460.47,1436.54,1448.99,-614.3,0.0,0.0,0.0,297,0.48770998299999996,0.24219841600000003,COUPON/MISC ITEMS,0.1717932,73.76183822,KIOSK-GAS,0.169548207,73.7612172,,,,,0,119.0,0,92.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1037,2145,30233,1089.62,3.5699674089999998,3.21512125,0.0,0,768.63,192.17,150.42,-110.32,1.0,0.0,0.0,31582,0.842669922,0.21475376699999998,COUPON/MISC ITEMS,0.066169857,27.43708816,KIOSK-GAS,0.066169857,27.43708816,,,,,0,20.0,0,15.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0009177511426001726,0
1038,2174,454,631.62,1.7498563969999998,1.389360313,0.0,0,255.14,334.71,241.12,-161.23,12.71,0.0,0.0,420,0.868797695,0.506633735,SOFT DRINKS,0.047876888,0.034831069,GROCERY,0.594677179,0.503467275,,,,,0,32.0,0,31.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.020122858680852413,1
1039,1328,20168,2544.89,2.464028156,2.112921678,0.0,0,1284.53,1236.31,751.12,-464.16,0.0,0.0,0.0,297,0.807975983,0.284098723,COUPON/MISC ITEMS,0.022044175,7.390889194,KIOSK-GAS,0.036936763,7.391282137999999,,,,,0,101.0,0,80.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1040,496,210,648.4,4.122303523,3.550189702,0.0,0,195.42,377.03,294.89,-106.12,0.0,0.0,0.0,445,0.822439852,0.14342998099999998,BAKED BREAD/BUNS/ROLLS,0.025940777,0.02159161,GROCERY,0.32063541,0.17119062300000001,,,,,2,9.0,0,15.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1041,419,40907,1684.81,3.427534809,2.8360494910000003,0.0,0,1087.24,545.08,537.24,-479.75,11.8,0.0,0.0,324,0.513316042,0.118114209,COUPON/MISC ITEMS,0.056398051,23.85610247,KIOSK-GAS,0.05462337,23.85491539,,,,,0,55.0,0,38.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.007003757100207146,1
1042,207,17454,995.72,2.3814184330000003,2.1349095190000003,0.0,0,468.59,518.29,312.23,-120.55,0.0,0.0,0.0,343,0.516068774,0.205881171,COUPON/MISC ITEMS,0.035150443999999996,17.04896959,KIOSK-GAS,0.035150443999999996,17.04896959,,,,,0,23.0,0,26.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1043,938,10304,1647.36,3.2875292610000004,2.859104442,0.0,0,823.74,823.62,173.09,-252.86,0.0,0.0,0.0,369,0.725779429,0.240384615,COUPON/MISC ITEMS,0.012632333,5.851787102,KIOSK-GAS,0.012632333,5.851787102,,,,,0,32.0,0,61.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1044,247,586,1243.06,2.58553696,2.282932357,0.0,0,367.11,826.91,273.64,-167.76,0.0,0.0,0.0,313,0.7597782890000001,0.307306164,FRZN MEAT/MEAT DINNERS,0.027705822999999997,0.024938457999999997,GROCERY,0.495092755,0.29282576899999996,,,,,0,57.0,0,36.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1045,2274,146367,6967.71,3.912544615,3.347609494,0.0,0,3475.39,3452.32,1791.63,-1314.86,6.75,0.0,0.0,329,0.8542749340000001,0.200639808,COUPON/MISC ITEMS,0.06282551900000001,20.67752533,KIOSK-GAS,0.042853391,20.67695125,,,,,0,168.0,A,144.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0009687544401245172,1
1046,1978,64598,1458.43,2.53426394,2.2456657680000003,0.0,0,808.61,421.72,475.35,-183.63,1.25,0.0,0.0,321,0.746432808,0.261239826,COUPON/MISC ITEMS,0.096240478,43.86292109,KIOSK-GAS,0.096240478,43.86292109,,,,,0,40.0,A,28.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0008570860445821876,0
1047,414,63327,2485.55,2.5010697790000003,2.134721575,0.0,0,1621.29,827.74,724.42,-441.82,3.1,0.0,0.0,310,0.717555471,0.27076502199999997,COUPON/MISC ITEMS,0.058361328,25.01699825,KIOSK-GAS,0.061177607,25.01740058,,,,,0,81.0,A,57.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0012472088672527207,1
1048,1497,159,527.3,4.026799517,3.645785024,0.0,0,348.63,178.67,76.93,-62.72,0.0,0.0,0.0,396,0.78996776,0.201024085,SOUP,0.017959416000000002,0.013275175,GROCERY,0.40521524700000006,0.138441115,,,,,0,12.0,A,14.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1049,2468,1368,2499.03,2.5338964180000003,2.0499749919999997,0.0,0,301.23,2171.72,432.1,-656.12,10.45,0.0,0.0,310,0.5471202829999999,0.211682133,FRZN MEAT/MEAT DINNERS,0.051952157,0.034813508,GROCERY,0.688094981,0.38494936,,,,,0,125.0,A,120.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.004181622469518172,1
1050,1813,98,233.45,2.945783133,2.61060241,0.0,0,3.55,229.9,80.43,-32.61,0.0,0.0,0.0,333,0.9847933179999999,0.3426858,PWDR/CRYSTL DRNK MX,0.008567145,0.042835725,GROCERY,0.66382523,0.3426858,,,,,0,8.0,A,10.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1051,1621,30093,3218.48,2.632068426,2.20924828,0.0,0,1344.6,1724.07,853.2,-654.57,13.0,0.0,0.0,415,0.39087706,0.16840247600000002,COUPON/MISC ITEMS,0.018331635,8.86660784,KIOSK-GAS,0.024545748,8.866918545,,,,,0,142.0,A,138.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.004039173771469762,1
1052,1431,9335,2718.4,3.336854118,3.0655653289999996,2.5,0,1583.88,1016.71,427.26,-289.22,0.0,0.0,0.0,381,0.82007063,0.227339612,COUPON/MISC ITEMS,0.006948941,3.083063567,KIOSK-GAS,0.006253679,3.082695703,,,,,0,47.0,A,31.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1053,942,32713,5883.14,2.507810701,2.230525119,0.0,0,1799.2,3609.21,1594.8,-774.21,7.0,0.0,0.0,289,0.9085845309999999,0.334175287,COUPON/MISC ITEMS,0.012610613,5.079090418,KIOSK-GAS,0.010990729,5.078580486,,,,,0,197.0,A,155.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0011898407993010535,1
1054,2477,85873,1861.02,3.154482377,2.65712967,0.0,0,591.5,995.37,480.9,-359.33,10.2,0.0,0.0,402,0.686532117,0.229981408,COUPON/MISC ITEMS,0.10780647199999999,45.802839299999995,KIOSK-GAS,0.10780647199999999,45.802839299999995,,,,,0,61.0,A,65.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.005480865331914756,1
1055,1958,589,1015.56,2.211959259,1.890796296,0.0,0,535.06,480.5,360.19,-179.37,2.3,0.0,0.0,321,0.28974162,0.154594509,CHEESE,0.048741581,0.036433101,GROCERY,0.635984088,0.403718146,,,,,0,43.0,A,25.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0022647603292764583,1
1056,238,266,695.41,3.070625,2.719097222,0.0,0,368.15,283.98,135.31,-90.73,0.75,0.0,0.0,361,0.80952244,0.248774104,CIGARETTES,0.09099667800000001,0.02444601,GROCERY,0.39749212700000003,0.195568082,,,,,0,15.0,A,14.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0010785004529701903,1
1057,95,451641,6466.32,2.861812752,2.166342409,0.0,0,2526.07,3353.83,2709.37,-1937.51,33.86,0.0,0.0,298,0.81064655,0.311305348,COUPON/MISC ITEMS,0.167395056,69.42619604,MISC SALES TRAN,0.11016312199999999,41.97225006,,,,,0,562.0,A,334.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0052363631864801,1
1058,1350,11199,2568.94,2.23939821,1.856648034,0.0,0,964.03,1580.97,788.65,-564.55,0.0,0.0,0.0,367,0.465978186,0.211760493,COUPON/MISC ITEMS,0.013974635,3.7307216210000003,KIOSK-GAS,0.010514063999999998,3.729943089,,,,,0,127.0,A,114.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1059,809,436,616.08,1.950111449,1.5444579530000002,0.0,0,457.33,120.17,288.32,-167.11,3.67,0.0,0.0,323,0.839696143,0.415530451,YOGURT,0.044620828,0.11362160800000001,GROCERY,0.475327879,0.42851577700000004,,,,,0,57.0,A,37.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.00595701856901701,1
1060,1202,14328,572.64,3.078284405,2.604675476,0.0,0,385.52,159.72,155.47,-116.46,14.83,0.0,0.0,292,0.510355546,0.139703828,COUPON/MISC ITEMS,0.05203967599999999,24.56167924,KIOSK-GAS,0.05203967599999999,24.56167924,,,,,0,18.0,A,19.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.025897597094160382,1
1061,2412,6443,12736.49,2.999788985,2.4243337730000003,0.0,0,6375.17,4684.91,2128.52,-3390.01,27.29,0.0,0.0,292,0.885448817,0.290268355,SOFT DRINKS,0.08875365199999999,0.067444013,GROCERY,0.5939752629999999,0.377576554,,,,,0,494.0,A,463.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,1,1.0,1.0,0.0021426625388941537,1
1062,259,408,1158.33,3.3529714580000003,3.043955148,0.0,0,272.23,813.82,60.59,-119.55,0.0,0.0,0.0,304,1.0,0.282302971,CONVENIENT BRKFST/WHLSM SNACKS,0.10008374099999999,0.039712344,GROCERY,0.537377086,0.210648088,,,,,0,22.0,A,18.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1063,1752,39199,6589.11,2.361384861,1.9558778369999998,0.0,0,2605.34,3524.85,1768.13,-1481.42,4.7,0.0,0.0,445,0.25951608,0.10653942599999999,COUPON/MISC ITEMS,0.013148969,5.401032916,KIOSK-GAS,0.023675428,5.4014882129999995,,,,,0,280.0,A,327.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.0007132981540754367,0
1064,1582,16323,1907.02,2.7369135019999997,2.472105758,0.0,0,429.36,1477.66,278.88,-213.28,0.0,0.0,0.0,31642,0.45114366899999997,0.183532422,COUPON/MISC ITEMS,0.021289761,8.132583822,MISC SALES TRAN,0.021289761,8.132583822,,,,,0,48.0,A,26.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1065,1093,456,992.76,2.815753296,2.395421375,0.0,0,692.67,208.45,238.88,-205.71,1.0,0.0,0.0,298,0.492828075,0.178290826,CHEESE,0.040060035,0.02518232,GROCERY,0.541994037,0.30621701100000004,,,,,0,48.0,A,29.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0010072927998710664,1
1066,228,86510,2398.06,2.7364500360000004,2.189762467,0.0,0,1538.04,752.5,806.3,-523.27,7.0,0.0,0.0,375,0.298845734,0.119680075,COUPON/MISC ITEMS,0.082683502,35.69635455,KIOSK-GAS,0.07351359,33.54378122,,,,,0,111.0,A,89.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0029190262128553916,1
1067,461,33086,661.3,2.2499003440000003,1.725149489,0.0,0,191.66,419.98,290.08,-192.94,3.5,0.0,0.0,370,0.46346590000000004,0.235898987,COUPON/MISC ITEMS,0.12551035800000002,49.51459247,KIOSK-GAS,0.113412974,44.92968396,,,,,0,52.0,A,39.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.005292605474066234,1
1068,1502,862,2158.52,2.995150927,2.610651143,0.0,0,1464.79,689.77,450.64,-316.84,2.3,0.0,0.0,338,0.8101430609999999,0.29279321,BAKED BREAD/BUNS/ROLLS,0.029775031,0.019921057,GROCERY,0.522659044,0.24600189,,,,,0,75.0,A,68.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0010655449104015713,1
1069,1322,100,260.65,3.341940928,2.8659915610000004,0.0,0,23.14,212.4,45.41,-52.41,0.0,0.0,0.0,311,0.770957222,0.218684059,DINNER MXS:DRY,0.044734317999999995,0.0306925,GROCERY,0.376712066,0.214847497,,,,,0,12.0,A,8.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1070,841,101034,2541.16,2.8577731889999995,2.382684233,0.0,0,1114.11,1025.76,597.03,-524.68,9.54,0.0,0.0,408,0.9798871379999999,0.291599112,COUPON/MISC ITEMS,0.092508933,39.37099592,KIOSK-GAS,0.092508933,39.37099592,,,,,0,136.0,D,79.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.003754190999386107,1
1071,2211,150782,2291.5,2.8389908910000003,2.461721966,0.0,0,734.63,1401.67,684.66,-333.67,1.9,0.0,0.0,450,0.375051276,0.12393628599999999,COUPON/MISC ITEMS,0.153296967,65.43181322,KIOSK-GAS,0.105153829,43.72332533,,,,,0,63.0,D,43.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0008291512109971634,0
1072,1938,316,1032.95,3.8538709680000003,3.465678763,0.0,0,646.07,386.88,61.05,-120.21,0.0,0.0,0.0,382,0.44686577299999997,0.125853139,BABY FOODS,0.046381722,0.037755942,GROCERY,0.5525920910000001,0.18200300100000003,,,,,0,24.0,D,16.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1073,347,179,540.76,3.628044643,3.2839821430000002,0.0,0,341.83,177.69,47.13,-51.23,0.0,0.0,0.0,367,0.8066240109999999,0.160884681,FRZN JCE CONC/DRNKS,0.075745247,0.044381980999999994,GROCERY,0.421166506,0.188623419,,,,,1,1.0,0,2.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1074,1842,346,905.9,3.171145833,2.891324405,0.0,0,832.12,73.78,212.35,-86.68,0.75,0.0,0.0,346,0.86443316,0.270449277,VEGETABLES - ALL OTHERS,0.061640358,0.043051109000000004,GROCERY,0.393078706,0.160061817,,,,,9,15.0,0,26.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0008279059498840932,0
1075,1691,955,2281.14,3.135827755,2.6852320389999997,0.0,0,1414.72,563.75,470.14,-446.67,7.55,0.0,0.0,363,0.897840553,0.291520906,DELI MEATS,0.12244316400000001,0.03243992,GROCERY,0.602948526,0.277054455,,,,,0,95.0,0,100.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0033097486344547027,1
1076,1191,994,2485.87,3.0697095180000002,2.7218026369999997,0.0,0,855.56,1318.44,169.98,-323.06,0.0,0.0,0.0,438,0.8268252159999999,0.263891515,BAG SNACKS,0.058735975999999995,0.02976825,GROCERY,0.492133539,0.23251417,,,,,0,57.0,0,47.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1077,710,84101,3699.15,2.44350761,2.061444382,0.0,0,1532.09,1799.56,800.36,-681.95,25.33,0.0,0.0,401,0.842701702,0.365219037,COUPON/MISC ITEMS,0.051609153,22.22348377,KIOSK-GAS,0.051000906,22.22294311,,,,,0,123.0,0,95.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.006847519024640795,1
1078,61,64,183.8,3.47625,2.984,0.0,0,111.28,12.96,34.73,-52.91,0.0,0.0,0.0,445,0.563220892,0.108813928,SOFT DRINKS,0.27203482,0.103373232,GROCERY,0.7346028290000001,0.277475517,,,,,9,2.0,0,4.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1079,258,38590,2578.33,1.834859836,1.488492379,5.79,0,1224.32,1320.56,1020.01,-654.39,52.78,0.0,0.0,293,0.268712694,0.169877401,COUPON/MISC ITEMS,0.033800949,14.25379994,KIOSK-GAS,0.033281232,14.25302424,,,,,0,215.0,A,147.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.02047061470021293,1
1080,2146,616,1688.54,3.2242780860000004,2.87910762,0.0,0,1179.4,401.95,166.18,-217.55,4.0,0.0,0.0,389,0.378119559,0.120814431,BAG SNACKS,0.056457058,0.021320194,GROCERY,0.743897095,0.297298258,,,,,0,34.0,A,39.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.002368910419652481,1
1081,720,408,1678.8,4.77887249,4.498041165,0.0,0,874.4,786.16,61.65,-109.08,0.0,0.0,0.0,31862,0.96736955,0.188825351,FLUID MILK PRODUCTS,0.129795092,0.035739814,GROCERY,0.6083095070000001,0.109602097,,,,,0,27.0,A,16.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1082,2105,4236,899.92,2.115481477,1.789250275,0.0,0,372.56,389.52,320.88,-179.47,0.0,0.0,0.0,446,0.690850298,0.36336563299999997,COUPON/MISC ITEMS,0.011112098999999999,4.117032625,KIOSK-GAS,0.011112098999999999,4.117032625,,,,,0,44.0,A,28.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1083,1971,421982,5294.83,2.891092687,2.5342002740000003,0.0,0,2129.09,2739.1,1727.91,-734.53,2.3,0.0,0.0,310,0.398681355,0.09292083,COUPON/MISC ITEMS,0.174124571,79.33984661,KIOSK-GAS,0.174124571,79.33984661,,,,,0,122.0,A,99.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,4,1.0,1.0,0.00043438599539550845,0
1084,1182,58951,1966.38,2.635058764,2.300414401,0.0,0,1143.1,614.45,690.53,-295.26,0.0,0.0,0.0,3287,0.540388938,0.159175744,COUPON/MISC ITEMS,0.08645328,29.54108565,KIOSK-GAS,0.11595419,29.54464549,,,,,0,25.0,A,24.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,0.0,0.0,0.0,0
1085,1669,125,297.97,3.152293907,2.734982079,0.0,0,213.25,84.72,42.07,-49.04,0.0,0.0,0.0,374,1.0,0.312111958,SOUP,0.12236131199999999,0.073832936,GROCERY,0.607309461,0.27519548899999996,,,,,0,7.0,A,4.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0,0
1086,183,808,1558.67,2.535936655,2.261598115,0.0,0,475.3,1024.9,513.81,-197.71,2.0,0.0,0.0,289,0.885094343,0.31886159399999997,BABY FOODS,0.057099963,0.061590972,GROCERY,0.315288034,0.203378521,,,,,0,35.0,A,24.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.0012831452456260786,1
1087,59,35749,1659.75,3.1823372869999997,2.635079358,0.0,0,1320.88,284.72,531.87,-365.8,28.58,0.0,0.0,352,0.413550233,0.150022594,COUPON/MISC ITEMS,0.053026058,21.10137069,KIOSK-GAS,0.051821057000000004,21.10016569,,,,,0,77.0,A,56.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.017219460762162974,1
1088,1772,1169,2451.88,2.529548212,2.181419221,0.0,0,1730.98,643.38,716.01,-393.73,1.0,0.0,0.0,372,0.9580036540000001,0.409481704,SOFT DRINKS,0.036490367,0.028957371000000003,GROCERY,0.559847953,0.304256326,,,,,0,115.0,A,75.0,Unknown,U,Unknown,Unknown,Unknown,Unknown,None/Unknown,5,1.0,1.0,0.00040785030262492454,0
